,id,user_id,created_at,text,Clean,Translate
186,1063789164166959104,Oppaenthusiast,2018-11-17 13:41:15,Abis seneng sama destiny moments eh dikecewakan sama ending fantastic beast. Hm,  habis    seneng    sama    destiny    moments    eh    dikecewakan    sama    ending    fantastic    beast         hm  ,"finished happy with destiny moments eh disappointed, ending the fantastic beast hm"
187,1063783637772947457,karolinafebb,2018-11-17 13:19:18,Fantastic Beast sukses bikin penasaraaan! Apa harus nunggu 2 taun lagi sampai keluar sekuelnya :(,  fantastic    beast    sukses    bikin    penasaran         apa    harus    tunggu    2    tahun    lagi    sampai    keluar    sekuelnya        ,fantastic beast made it curious to wait 2 more years for the sequel to come out
188,1063778783994494978,honjabenue,2018-11-17 13:00:00,Fantastic beast: the crimes of grindelwald ngegantung bgt:(,  fantastic    beast         the    crimes    of    grindelwald    ngegantung    sangat            ,fantastic    beast         the    crimes    of    grindelwald    ngegantung    sangat
189,1063778237757698049,ucjmsd,2018-11-17 12:57:50,"Baru nonton fantastic beast and WTF 'em, dan kok b aja sih, si retic kaya yg jadi pajangan doang yaelah...",  baru    nonton    fantastic    beast    and    wtf         em         dan    kok    b    saja    sih         si    retic    kaya    yang    jadi    pajangan    doang    yaelah         ,"I just watched fantastic beast and wtf em, and how come it's just that the retic is rich, which is the show"
190,1063777157493583873,inespuspitasa,2018-11-17 12:53:33,Setelah rewatch fantastic beast 1 akhirnya semakin paham~,  setelah    rewatch    fantastic    beast    1    akhirnya    semakin    paham   ,after the fantastic beast 1 rewatch finally came to understand
191,1063775058869477377,vansapr,2018-11-17 12:45:12,Kok aku kurang suka ya fantastic beast yg ke 2 ini. Menurutku 6.5/10,  kok    aku    kurang    suka    ya    fantastic    beast    yang    ke    2    ini         menurutku    6 5         10  ,how come I don't like the second fantastic beast in my opinion 6 5 10
192,1063774781449789440,afifahnursheha,2018-11-17 12:44:06,Oke kusudah nonton fantastic beast 2. Hmmmm,  oke    kusudah    nonton    fantastic    beast    2         hm  ,okay I've watched fantastic beast 2 hm
193,1063774592622223360,wulansvante,2018-11-17 12:43:21,I’m ready for another Fantastic Beast series 💪🏻,  i m    ready    for    another    fantastic    beast    series     flexed biceps        ,i m    ready    for    another    fantastic    beast    series     flexed biceps
194,1063772713561419776,SWENDYSR5,2018-11-17 12:35:53,Yg ngomongin fantastic beast aku mute.😤,  yang    ngomongin    fantastic    beast    aku    mute          face with steam from nose   ,yang    ngomongin    fantastic    beast    aku    mute          face with steam from nose
195,1063772001699946496,SWENDYSR5,2018-11-17 12:33:03,ssssttt dooongg ey aku belum nonton fantastic beast neeeh!!!😣😣,  st    dongg    ey    aku    belum    nonton    fantastic    beast    ini                    persevering face      persevering face   ,"I'm afraid I haven't watched fantastic beast yet, persevering face persevering face"
196,1063771792697831424,irenesunda,2018-11-17 12:32:13,"Setelah fantastic beast, lalu along with the gods last 49 day.",  setelah    fantastic    beast         lalu    along    with    the    gods    last    49    day       ,setelah    fantastic    beast         lalu    along    with    the    gods    last    49    day
197,1063765526952894465,alifpap,2018-11-17 12:07:20,"Fantastic beast ties into the Harry Potter lore, and I think that's why I really enjoyed it",  fantastic    beast    ties    into    the    harry    potter    lore         and    i    think    that     s    why    i    really    enjoyed    it  ,fantastic    beast    ties    into    the    harry    potter    lore         and    i    think    that     s    why    i    really    enjoyed    it
198,1063765302238896128,pratamaadityab,2018-11-17 12:06:26,Fantastic beast 7.5/10,  fantastic    beast    7 5         10  ,fantastic    beast    7 5         10
199,1063763315564769281,annisaip,2018-11-17 11:58:32,Penasaran bgt sih fantastic beast yg kedua iniii. Tapi mari kita tonton yg pertama dulu~,  penasaran    sangat    sih    fantastic    beast    yang    kedua    ini         tapi    mari    kita    tonton    yang    pertama    dulu   ,"I'm very curious about this second fantastic beast, but let's watch the first one first"
200,1063750240619028480,wazyirnurs,2018-11-17 11:06:35,Fantastic Beast yu,  fantastic    beast    ayo  ,fantastic    beast    ayo
201,1063748580106616832,minhyukveins,2018-11-17 10:59:59,aku ketiduran pas nonton fantastic beast. kayaknya efek overtime seminggu jd cape,  aku    ketiduran    saat    nonton    fantastic    beast         kayaknya    efek    overtime    seminggu    jadi    capek  ,I overslept when I watched fantastic beast like the effect of a week's overtime getting tired
202,1063743531821424640,saskirsalina,2018-11-17 10:39:56,temenin nonton fantastic beast 😫😫,  temenin    nonton    fantastic    beast     tired face      tired face   ,temenin    nonton    fantastic    beast     tired face      tired face
203,1063739172739928064,BriandDon99,2018-11-17 10:22:36,"Habis nonton The Fantastic Beast 2.
Kesimpulannya: Kapan ini The Fantastic beast 3 rilis? 
Nggantun sekali endingnya.. 😅 ""~",  habis    nonton    the    fantastic    beast    2         kesimpulannya         kapan    ini    the    fantastic    beast    3    rilis         tanggung    sekali    endingnya           grinning face with sweat             ,"After watching the fantastic beast 2, the conclusion when this fantastic beast 3 release was the end of grinning face with sweat"
204,1063736498426568704,renataalvn,2018-11-17 10:11:59,Abis nonton Fantastic Beast....walopun agaknya gue merasa kurang vaham karena ceritanya kaya loncat2....tapi aku hepi yorobunnn,  habis    nonton    fantastic    beast            walaupun    agaknya    saya    merasa    kurang    paham    karena    ceritanya    kaya    loncat loncat            tapi    aku    happy    yorobun  ,after watching fantastic beast even though it seems I feel unaware because the story is rich in jumping jumps but I'm happy yorobun
205,1063722968470085632,samyangchiseu,2018-11-17 09:18:13,Bm nonton fantastic beast hhhh tapi gamau sendirian,  bm    nonton    fantastic    beast    h    tapi    gamau    sendirian  ,bm watching fantastic beast h but gamau alone
206,1063720957368446976,gulfpie,2018-11-17 09:10:13,"The new fantastic beast movie makes me want to read harry potter books all over again, incase i might find clues or correlation somewhere.",  the    new    fantastic    beast    movie    makes    me    want    to    read    harry    potter    books    all    over    again         incase    i    might    find    clues    or    correlation    somewhere       ,the    new    fantastic    beast    movie    makes    me    want    to    read    harry    potter    books    all    over    again         incase    i    might    find    clues    or    correlation    somewhere
207,1063709269801885696,Titinkomalasari,2018-11-17 08:23:47,Keren banget film fantastic beast yg kedua. Ga nyesel nontonnya,  keren    sangat    film    fantastic    beast    yang    kedua         tidak    menyesal    nontonnya  ,"very cool fantastic beast movie, the second one doesn't regret watching it"
208,1063705652168552448,JOOHYUNRxG,2018-11-17 08:09:24,//; sedih banget sih gue mau nonton fantastic beast sendirian...,                 sedih    sangat    sih    saya    mau    nonton    fantastic    beast    sendirian         ,sad I really want to watch fantastic beast alone
209,1063704932199542786,zeeazura,2018-11-17 08:06:33,Kirain I doang yang pusing setelah nonton fantastic beast 2 ini ternyata semua juga begitu.  😂,  kirain    i    doang    yang    pusing    setelah    nonton    fantastic    beast    2    ini    ternyata    semua    juga    begitu          face with tears of joy   ,"presumably I'm the one who has a headache after watching fantastic beast 2, it turns out all of that is also face with tears of joy"
210,1063700705628700672,akmalgalih_,2018-11-17 07:49:45,need potterhead to accompany me watch Fantastic Beast,  need    potterhead    to    accompany    me    watch    fantastic    beast  ,need    potterhead    to    accompany    me    watch    fantastic    beast
211,1063684227382661120,ahmadadrian_17,2018-11-17 06:44:16,Fantastic beast kuy,  fantastic    beast    ayo  ,fantastic    beast    ayo
212,1063675232517406720,aiashanasreen,2018-11-17 06:08:32,"pulang ngajar tadinya mau ngemall dulu nonton fantastic beast 2, tapi dompetnya malah ketinggalan :')",  pulang    ngajar    tadinya    mau    ngemall    dulu    nonton    fantastic    beast    2         tapi    dompetnya    malah    ketinggalan         ,go home teach before I want to snack first watch fantastic beast 2 but the wallet is left behind
213,1063674121437892609,Yupina_DO,2018-11-17 06:04:07,"Nonton dulu lah, fantastic beast",  nonton    dulu    lah         fantastic    beast  ,first watch fantastic beast
214,1063671090008940544,thegreatitan,2018-11-17 05:52:04,Aku jadinya nonton fantastic beast besok deeeeh.,  aku    jadinya    nonton    fantastic    beast    besok    deh       ,I will be watching fantastic beast tomorrow
215,1063667974396030976,anggitaLw,2018-11-17 05:39:41,Fantastic beast yg kedua katanya bagus ... kuy gak nih,  fantastic    beast    yang    kedua    katanya    bagus           ayo    tidak    ini  ,the second fantastic beast he said is good let's not this
216,1063665140904550400,GabeDhiar,2018-11-17 05:28:26,fantastic beast sounds great rn,  fantastic    beast    sounds    great    right now  ,fantastic    beast    sounds    great    right now
217,1063652224394383360,praminantywulan,2018-11-17 04:37:06,"Agak agak nyesel nonton fantastic beast btw. Dr awal film sampe akhir,ga mudheng jalan ceritanya😂😫",  agak    agak    menyesal    nonton    fantastic    beast    by the way         dari    awal    film    hingga    akhir         tidak    paham    jalan    ceritanya     face with tears of joy      tired face   ,rather regret watching fantastic beast by the way from the beginning of the film until the end does not understand the story face with tears of joy tired face
218,1063625451757862914,mustofaaMU,2018-11-17 02:50:43,Fantastic beast ga seru soalnya gaada belle nya,  fantastic    beast    tidak    seru    soalnya    gaada    belle    nya  ,fantastic beast is not exciting because of the belle gaada
219,1063623789240446976,niel_alkathiri,2018-11-17 02:44:07,Nonton yuk fantastic beast :3,  nonton    ayo    fantastic    beast     3  ,watch let's go fantastic beast 3
220,1063618771292577792,Ridwansaputra99,2018-11-17 02:24:10,"Oke, karena semalam abis nonton fantastic beast jadi mau ngasih impressinya setelah nonton .",  oke         karena    semalam    habis    nonton    fantastic    beast    jadi    mau    ngasih    impressinya    setelah    nonton       ,okay because last night I watched fantastic beast so I want to give the impression after watching
221,1063607182262824960,angelinaaaaasr,2018-11-17 01:38:07,Pgn nonton bohemian rapsody ituuu sm fantastic beast ☹☹☹☹☹,  pgn    nonton    bohemian    rapsody    itu    sama    fantastic    beast     frowning face      frowning face      frowning face      frowning face      frowning face   ,pgn    nonton    bohemian    rapsody    itu    sama    fantastic    beast     frowning face      frowning face      frowning face      frowning face      frowning face
222,1063601624524812288,sondehalfmoon_,2018-11-17 01:16:02,"Tdnya mau nntn fantastic beast ternyata kalo ga ngikut harry potters katanya bakal boring, jd yaaaaaa",  tadinya    mau    nonton    fantastic    beast    ternyata    kalau    tidak    ikut    harry    potters    katanya    bakal    boring         jadi    yaa  ,"I was going to watch fantastic beast. It turns out that if you don't join Harry the potters, he'll be boring"
223,1063585416945651712,faniapryn,2018-11-17 00:11:38,kemaren kan udah nonton nih fantastic beast ;))))) gak ada yang mau ngajak nonton itu lagi gitu ?:)))))),  kemaren    kan    sudah    nonton    ini    fantastic    beast                                  tidak    ada    yang    mau    ngajak    nonton    itu    lagi    begitu                                          ,"Yesterday, I watched this fantastic beast, no one wants to invite that watch again"
224,1063574013224509440,fannymitchie,2018-11-16 23:26:19,"sampe skrg gw belom punya buku harpot 1-7, cursed child, fantastic beast. 😭😭 semoga suatu saat kesampean.. pengen bgt yg box set nya 😢",  hingga    sekarang    saya    belum    punya    buku    harry potter    1         7         cursed    child         fantastic    beast          loudly crying face      loudly crying face     semoga    suatu    saat    terwujud          ingin    sangat    yang    box    set    nya     crying face   ,"up to now I have not had a harry potter 1 7 cursed book, child fantastic beast loudly crying face loudly crying face, hopefully someday it will be a very box set crying face."
225,1063505292720099328,fin_ramadhan,2018-11-16 18:53:15,"Judulnya ""Fantastic Beast: The Crimes Of Grindelwald"".

Tapi filmnya ga terlalu menggambarkan ""crimes""-nya itu sendiri.",  judulnya         fantastic    beast         the    crimes    of    grindelwald              tapi    filmnya    tidak    terlalu    menggambarkan         crimes          nya    itu    sendiri       ,the title is fantastic beast the crimes of grindelwald but the film doesn't really describe the crimes themselves
226,1063483459237142528,HaniiNR,2018-11-16 17:26:29,OK SO fantastic beast is.............. amaXXXing get ur ass ready and prepared for the biggest fan service ever,  oke    so    fantastic    beast    is                      amaxing    get    ur    ass    ready    and    prepared    for    the    biggest    fan    service    ever  ,oke    so    fantastic    beast    is                      amaxing    get    ur    ass    ready    and    prepared    for    the    biggest    fan    service    ever
227,1063479783047147520,jodisetiawan_,2018-11-16 17:11:53,Dulu pas baca Harry potter bayangan Cho Chang tuh ya kaya si Nagini di Fantastic Beast,  dulu    saat    baca    harry    potter    bayangan    cho    chang    tuh    ya    kaya    si    nagini    di    fantastic    beast  ,"first when reading harry potter, shadow, cho chang, yeah, rich nagini on fantastic beast"
228,1063477653833805826,Reefours,2018-11-16 17:03:25,kurang suka sama fantastic beast yg skrng dah.-.,  kurang    suka    sama    fantastic    beast    yang    skrng    dah                 ,less like the fantastic beast that skrng dah
229,1063474977662365696,IrfnMaulana,2018-11-16 16:52:47,"Wa gila si fantastic beast mulai keliatan serunya di film kedua ini, yg ketiga gabisa dikeluarin bulan depan aja apa ni ?",  wa    gila    si    fantastic    beast    mulai    keliatan    serunya    di    film    kedua    ini         yang    ketiga    tidak bisa    dikeluarin    bulan    depan    saja    apa    ini       ,"wa crazy the fantastic beast began to look like it was in this second film, the third one can't be released next month"
230,1063474198637498368,commaditya,2018-11-16 16:49:42,"Fantastic Beast II
2,5/5

Third act yang aneh dan lemas.",  fantastic    beast    ii    2 5         5    third    act    yang    aneh    dan    lemas       ,fantastic beast ii 2 5 5 strange and limp third act
231,1063471258782773248,mamski_,2018-11-16 16:38:01,"Telat banget baru nonton Bohemian Rhapsody. Besok nonton apa ya? Ahok, hanum atau fantastic beast?",  telat    sangat    baru    nonton    bohemian    rhapsody         besok    nonton    apa    ya         ahok         hanum    atau    fantastic    beast       ,Very late late watching bohemian rhapsody tomorrow watching what ahok hanum or fantastic beast
232,1063460088445202433,kureha_alpha,2018-11-16 15:53:37,I CHECKED CGV SCHEDULE AND SAW FANTASTIC BEAST 2 ON PLAYING JNFADASDAFJDA ITS NOV 16TH ALREADY I CRIED,  i    checked    cgv    schedule    and    saw    fantastic    beast    2    on    playing    jnfadasdafjda    its    nov    16th    already    i    cried  ,i    checked    cgv    schedule    and    saw    fantastic    beast    2    on    playing    jnfadasdafjda    its    nov    16th    already    i    cried
233,1063454452802338816,megalstr,2018-11-16 15:31:14,Abis nonton fantastic beast pas dibioskop masih bingung kan whats going on pas sampe rumah jd sedih kasian amat dumbledore hidupnya ya:(,  habis    nonton    fantastic    beast    saat    dibioskop    masih    bingung    kan    whats    going    on    saat    hingga    rumah    jadi    sedih    kasihan    amat    dumbledore    hidupnya    ya            ,"when I watched fantastic beast when I was in the cinema, I was still confused, whats going on when the house was so sad, sorry for the dumbledore of his life?"
234,1063452939438759940,mmuqiit,2018-11-16 15:25:13,Pengen nonton Fantastic Beast : The Crime of Grindelwald tapi sama siapa coba:(,  ingin    nonton    fantastic    beast         the    crime    of    grindelwald    tapi    sama    siapa    coba            ,want to watch the fantastic beast the crime of grindelwald but whoever tries it
235,1063442792742076417,Arinitriw,2018-11-16 14:44:54,"Yaa, fantastic beast membuktikan bahwa hogwarts bukan hanya tentang griffindor dan slytherin aja.",  yaa         fantastic    beast    membuktikan    bahwa    hogwarts    bukan    hanya    tentang    griffindor    dan    slytherin    saja       ,"yes, fantastic beasts prove that hogwarts is not just about griffindor and slytherin"
236,1063442116393779201,FreddieWJ,2018-11-16 14:42:13,Watching new Fantastic Beast movie feels like reading a novel and stopping at the middle of the book.,  watching    new    fantastic    beast    movie    feels    like    reading    a    novel    and    stopping    at    the    middle    of    the    book       ,watching    new    fantastic    beast    movie    feels    like    reading    a    novel    and    stopping    at    the    middle    of    the    book
237,1063440064624160770,vinotm,2018-11-16 14:34:03,"IMHO, kalo belum nonton Fantastic Beast yang pertama atau belum baca bukunya, mungkin agak sulit mengikuti Fantastic Beast 2",  imho         kalau    belum    nonton    fantastic    beast    yang    pertama    atau    belum    baca    bukunya         mungkin    agak    sulit    mengikuti    fantastic    beast    2  ,"imho if you haven't watched fantastic beast for the first time or haven't read the book, it might be difficult to follow fantastic beast 2"
238,1063438003996188673,chikanirmalaa,2018-11-16 14:25:52,Abis nonton fantastic beast. Suka si. Tapi aga kecewa karna akhirnya menurut gue kurang greget :'))) i need more newt scamander,  habis    nonton    fantastic    beast         suka    si         tapi    aga    kecewa    karena    akhirnya    menurut    saya    kurang    amazing                             i    need    more    newt    scamander  ,after watching fantastic beast like it but I'm disappointed because finally I think it's not amazing i need more newt scamander
239,1063436573210025989,mauracitrar,2018-11-16 14:20:11,"tolong bet ya w pen bgt nonton fantastic beast huhuuu
but ada saja kendala....",  tolong    sangat    ya    saya    ingin    sangat    nonton    fantastic    beast    huhu    but    ada    saja    kendala          ,please very much I want to watch fantastic beast but there are obstacles
240,1063435922161590272,fasanegeri,2018-11-16 14:17:36,INI GIMANA INI GUA GABISA TENANG ABIS NONTOM FANTASTIC BEAST,  ini    gimana    ini    saya    tidak bisa    tenang    habis    nonton    fantastic    beast  ,"how about this, I can't calm down watching fantastic beast"
241,1063435324892692480,auliamedicaa,2018-11-16 14:15:13,Aku mau share first impression fantastic beast the crimes of grindlewald....,  aku    mau    share    first    impression    fantastic    beast    the    crimes    of    grindlewald          ,aku mau share first impression fantastic beast the crimes of grindelwald
242,1063432564633784322,auliamedicaa,2018-11-16 14:04:15,"Yawlaaaaah fantastic beast penuh dengan plot twist, puyeng w nontonnya😂🤣",  yawlah    fantastic    beast    penuh    dengan    plot    twist         puyeng    saya    nontonnya     face with tears of joy      rolling on the floor laughing   ,yahoo fantastic full beast with the wobbly twist plot I watched it face with tears of joy rolling on the floor laughing
243,1063429745176543232,indntrzh,2018-11-16 13:53:03,What a week! Nonton Fantastic Beast aja sampe ketiduran. Untung Kumoy pengertian 😆 Cheers for 2more weeks till holidayyyyyyyy🥂,  what    a    week         nonton    fantastic    beast    saja    hingga    ketiduran         untung    teman    pengertian     grinning squinting face     cheers    for    2 more    weeks    till    holiday     clinking glasses   ,what a week watch just fantastic beast to fall asleep fortunately friends understanding grinning squinting face cheers for 2 more weeks till holiday clinking glasses
244,1063428203123945472,marvinoio,2018-11-16 13:46:55,"Berhati-hati scroll timlin, takut ada yg nyepoiler fantastic beast 🙈",  berhati hati    scroll    timeline         takut    ada    yang    spoiler    fantastic    beast     see no evil monkey   ,be careful the scroll timeline is afraid there is a spoiler fantastic beast see no evil monkey
245,1063425836991209472,abheliaPS,2018-11-16 13:37:31,"Ending fantastic beast ini membuatku calangap, rido teu rido😭😭 ets kalem kalem... Baru 2 nih masih ada 3 film huft",  ending    fantastic    beast    ini    membuatku    kagum         ikhlas    tidak    ikhlas     loudly crying face      loudly crying face     ets    kalem    kalem           baru    2    ini    masih    ada    3    film    huft  ,"ending this fantastic beast amazed me sincerely, I was not sincere, loudly crying face loudly crying face ets calmly calm, this new 2 still there are 3 huft films"
246,1063422743859802112,satiyaluna,2018-11-16 13:25:14,nonton fantastic beast di bioskop atau nunggu di internet aja ya😅,  nonton    fantastic    beast    di    bioskop    atau    tunggu    di    internet    saja    ya     grinning face with sweat   ,"watch fantastic beast in the cinema or just wait on the internet, grinning face with sweat"
247,1063415906301206528,alcxhlf,2018-11-16 12:58:04,"MAU NGAKAK WOI ASLI SALAH FANTASTIC BEAST 😂 maklum sih belom mandi, masih tepar cape masih ngasoy di sofa wkwkwk.",  mau    ngakak    woi    asli    salah    fantastic    beast     face with tears of joy     maklum    sih    belum    mandi         masih    pingsan    capek    masih    istirahat    di    sofa    wkwkwk       ,"I want to say that the original Woi was wrong with the fantastic beast face with tears of joy, I don't know, I haven't showered, I'm still unconscious, tired, still resting on the sofa, wkwkwk"
248,1063402983264665600,25raps,2018-11-16 12:06:42,Sadis dah fantastic beast 👏,  sadis    dah    fantastic    beast     clapping hands   ,sadis    dah    fantastic    beast     clapping hands
249,1063402168672182272,prisclydia,2018-11-16 12:03:28,jadwal malem ini adalah nnton fantastic beast pertama biar besok bisa nonton yang kedua,  jadwal    malem    ini    adalah    nnton    fantastic    beast    pertama    biar    besok    bisa    nonton    yang    kedua  ,Tonight's schedule is to watch the first fantastic beast so that tomorrow you can watch the second one
250,1063396334999195649,annisa_rianti,2018-11-16 11:40:17,"""Fantastic Beast complicated""
Gih, nonton Crazy Rich Asian 10x
Atau kalo galau sirik Suzanna juga cukup.",       fantastic    beast    complicated         gih         nonton    crazy    rich    asian    10x    atau    kalau    galau    sirik    suzanna    juga    cukup       ,"fantastic beast complicated, I watched crazy rich asian 10x or if I was jealous of suzanna, it was enough"
251,1063396102135721984,noctaehyung,2018-11-16 11:39:22,Baru kemaren liat ezra miller di fantastic beast anjir langsung doyan bangsul,  baru    kemaren    lihat    ezra    miller    di    fantastic    beast    anjir    langsung    doyan    bangsul  ,just yesterday saw ezra miller on a fantastic beast and immediately got to do the bachelor
252,1063395455193636865,ladysisma,2018-11-16 11:36:48,Di XXI gancit ga ada standing poster fantastic beast. Untung aku udah foto di GI.,  di    xxi    mall    tidak    ada    standing    poster    fantastic    beast         untung    aku    sudah    foto    di    gi       ,at the xxi mall there is no fantastic beast poster fortunately i have photographed it
253,1063395416161447937,ninaisna,2018-11-16 11:36:38,Paan neh fantastic beast,  paan    ini    fantastic    beast  ,paan is fantastic beast
254,1063395296846086144,ghifaripahlavi,2018-11-16 11:36:10,Pengen nonton Fantastic Beast 2 krn penasaran segimana kecewanya pasca nonton itu,  ingin    nonton    fantastic    beast    2    karena    penasaran    bagaimana    kecewanya    pasca    nonton    itu  ,want to watch fantastic beast 2 out of curiosity about how disappointed it is after watching it
255,1063392372443119616,princehendra09,2018-11-16 11:24:33,Fantastic Beast 2 ....lumayan bagus ... mungkin yg blm liat yg pertama akan bingung ttg jalan ceritanya. Gw kasih review 8 **,  fantastic    beast    2            lumayan    bagus           mungkin    yang    belum    lihat    yang    pertama    akan    bingung    tentang    jalan    ceritanya         saya    kasih    review    8            ,fantastic beast 2 maybe pretty good maybe those who haven't seen the first one will be confused about the story I give a review 8
256,1063385305930063872,faadhlu,2018-11-16 10:56:28,Fantastic Beast nanggung banget:(,  fantastic    beast    nanggung    sangat            ,fantastic very bear beast
257,1063384991353102337,dinokurniawann,2018-11-16 10:55:13,besok mau nonton film fantastic beast ah tp kayaknya sendirian deh -_-,  besok    mau    nonton    film    fantastic    beast    ah    tapi    kayaknya    sendirian    deh         ,"tomorrow, you want to watch fantastic beast movies, but I think I'm alone"
258,1063378024375013387,yhnmiranda,2018-11-16 10:27:32,"I'm a fan of Harry Potter, but I'm not really into Fantastic Beast tho",  i m    a    fan    of    harry    potter         but    i m    not    really    into    fantastic    beast    tho  ,i m    a    fan    of    harry    potter         but    i m    not    really    into    fantastic    beast    tho
259,1063365207274094597,fnrizka,2018-11-16 09:36:36,"Abis nonton Fantastic Beast, gue masih gak fokus buat balik kerja karena laper ahhahahaha bangkek...",  habis    nonton    fantastic    beast         saya    masih    tidak    fokus    buat    balik    kerja    karena    lapar    ahhahahaha    sialan         ,after watching fantastic beast I still did not focus on returning to work because I was hungry ahhahahaha damn
260,1063330449219448832,bijikayam,2018-11-16 07:18:29,"fantastic beast gantung anjir :""",  fantastic    beast    gantung    anjir            ,fantastic beast hanging
261,1063327334734778368,defptr,2018-11-16 07:06:06,"PENGEN NNTN FANTASTIC BEAST :""""""",  ingin    nonton    fantastic    beast                      ,want to watch fantastic beast
262,1063322347543773185,liuruna_,2018-11-16 06:46:17,Kalo habis nonton fantastic beast aku makin gawaras gimana,  kalau    habis    nonton    fantastic    beast    aku    makin    gila    gimana  ,"if it's finished watching fantastic beast, how do I go crazy?"
263,1063313567590473728,williamsudhana,2018-11-16 06:11:24,"Lagi kudet nih sama line up di Cinema.. Either A Man Called Ahok dulu atau Fantastic Beast dulu?

Yg uda nntn, mohon saran nya plssss...",  lagi    tertinggal    ini    sama    line    up    di    cinema          either    a    man    called    ahok    dulu    atau    fantastic    beast    dulu         yang    sudah    nonton         mohon    saran    nya    pls         ,again lagging behind this same line up in the cinema either a man called ahok first or fantastic beast first who watched it please advise pls
264,1063306213973082113,bobbyinaja,2018-11-16 05:42:11,"Ya, aku mau mengobati hatiku dengan nonton fantastic beast",  ya         aku    mau    mengobati    hatiku    dengan    nonton    fantastic    beast  ,yes I want to treat my heart by watching fantastic beast
265,1063305225706995714,alfian266,2018-11-16 05:38:15,"Hadeeeh knp pada disapointed gini respon org2 sm Fantastic Beast, jd makin penasaran buat nonton.",  hadeh    kenapa    pada    disapointed    gini    respon    org2    sama    fantastic    beast         jadi    makin    penasaran    buat    nonton       ,"Why is it that when I was disappointed, the response of the people and the fantastic beast became even more curious to watch"
266,1063305155989331969,lathif_adhy,2018-11-16 05:37:59,Fantastic beast film apaan sih ?,  fantastic    beast    film    apaan    sih       ,What a fantastic beast movie
267,1063288357784969216,yongki_rettob,2018-11-16 04:31:14,Ku mau nonton fantastic beast tapi ndak punya temen yang bisa diajak 🤷🏾‍♂️,  ku    mau    nonton    fantastic    beast    tapi    tidak    punya    temen    yang    bisa    diajak     person shrugging       u200d     male sign        ,I want to watch fantastic beast but I don't have friends who can be invited to person shrugging and male sign
268,1063280521663328256,cacamaricaaa_,2018-11-16 04:00:05,Nonton fantastic beast yuuu mumpung b1g1,  nonton    fantastic    beast    ayo    mumpung    buy one get one  ,"watch fantastic beast, let's take a buy one get one"
269,1063268975990104064,Fitriananur_,2018-11-16 03:14:13,"Udah mah kebagian nonton fantastic beast seat didpn, pas mau masuk cinema nya antri panjang pula",  sudah    sih    kebagian    nonton    fantastic    beast    seat    didepan         saat    mau    masuk    cinema    nya    antri    panjang    pula  ,I've been watching the fantastic beast seat at the front when I want to enter the cinema queued up too long
270,1063268064337096704,Fitriananur_,2018-11-16 03:10:35,Day 2 fantastic beast tayang bertepatan dgn tayang nya burn the stage di cgv,  day    2    fantastic    beast    tayang    bertepatan    dgn    tayang    nya    burn    the    stage    di    cgv  ,day 2 fantastic beast show coincides with the broadcast burn the stage on cgv
271,1063263919878266880,sakatoniqabc,2018-11-16 02:54:07,Fantastic beast katanya mengecewakan bgt ya?,  fantastic    beast    katanya    mengecewakan    sangat    ya       ,fantastic beast he said was very disappointing huh
272,1063258459049586688,haneul9796_,2018-11-16 02:32:25,W nonton fantastic beast di xxi ae lah,  saya    nonton    fantastic    beast    di    xxi    ae    lah  ,I watch fantastic beast here
273,1063256305622638593,karinaming,2018-11-16 02:23:52,"Masih gondok banget sama endingnya fantastic beast, kek lagi ngeden di wc mo eek udah mo keluar eh malah bersin. 
Masuk lagi deh.",  masih    gondok    sangat    sama    endingnya    fantastic    beast         kayak    lagi    ngeden    di    wc    mo    eek    sudah    mo    keluar    eh    malah    bersin         masuk    lagi    deh       ,still goiter is very similar to the ending of fantastic beast like I was hanging out at the eek mo loo already coming out eh instead sneaking in again
274,1063251799237246976,yuuisabella,2018-11-16 02:05:57,karena liat review fantastic beast jadi mengurungkan diri ntn. bye,  karena    lihat    review    fantastic    beast    jadi    mengurungkan    diri    nonton         bye  ,because see the fantastic beast review so undo watching bye
275,1063250091329212416,piokachu,2018-11-16 01:59:10,Ingin nonton fantastic beast tp ga ada temen biar buy 1 get 1 :(,  ingin    nonton    fantastic    beast    tapi    tidak    ada    temen    biar    buy    1    get    1        ,want to watch fantastic beast but there are no friends to buy 1 get 1
276,1063236975010942977,prameswari_ayyu,2018-11-16 01:07:03,Pengen banget nonton fantastic beast. Gatau tulisannya gimana pokoknya itu oey.,  ingin    sangat    nonton    fantastic    beast         gatau    tulisannya    gimana    pokoknya    itu    oey       ,"I want to watch the fantastic beast or the writing, how about it, oey"
277,1063235823120801792,aigiantara,2018-11-16 01:02:28,"Nonton fantastic beast SENDIRI ketiduran, Pas bangun film beres, pinter.",  nonton    fantastic    beast    sendiri    ketiduran         saat    bangun    film    beres         cerdas       ,watch fantastic beast yourself fall asleep when you wake up a smart movie
278,1063196358016811008,abrarkadabra,2018-11-15 22:25:39,"Fantastic Beast 2 gantung, cuma sampai konser live aid 1985",  fantastic    beast    2    gantung         cuma    sampai    konser    live    aid    1985  ,fantastic beast 2 hanging only until 1985 live aid concert
